eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/n_updates,train/loss,train/clip_range,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/value_loss,train/policy_gradient_loss
196.0,213.3398203504752,163000,,,,,,1.1330180168151855,790,32.729698181152344,0.2,0.09338308,0.0003,0.772663027048111,-3.0870149984955786,0.471435546875,114.28263954520226,0.017038646740547846
196.2,216.00489835867558,164000,,,,,,,,,,,,,,,,
,,164336,250.92,25,562,7,439.0791992,,,,,,,,,,,
325.0,381.61065521976195,165000,,,,,,1.1328121423721313,800,26.797605514526367,0.2,0.059698,0.0003,0.615295022726059,-3.0834768295288084,0.419384765625,114.30312241315842,0.02442276524088811
326.0,383.57878529050794,166000,,,,,,,,,,,,,,,,
,,166384,257.9,25,640,8,432.23494420000003,,,,,,,,,,,
309.6,372.2725445618365,167000,,,,,,1.1420228481292725,810,16.83509635925293,0.2,0.04477478,0.0003,0.7514644116163254,-3.0918909274041653,0.4232421875,113.36088674664498,0.012207336860592477
306.2,372.7071250566645,168000,,,,,,,,,,,,,,,,
,,168432,265.58,25,714,9,434.79509163,,,,,,,,,,,
303.0,360.4452730058729,169000,,,,,,1.1719467639923096,820,13.661553382873535,0.2,0.047032714,0.0003,0.8918788582086563,-3.1244191780686377,0.5033203125,59.97556817233563,0.027621543960412963
301.8,360.0064486211733,170000,,,,,,,,,,,,,,,,
,,170480,269.49,25,788,10,431.0266543799999,,,,,,,,,,,
310.0,364.00026937103394,171000,,,,,,1.1848626136779785,830,3.8672478199005127,0.2,0.09588598,0.0003,0.9057117030024529,-3.1592045299708844,0.458056640625,39.66975468993187,0.020491031248820946
310.8,374.54194102426993,172000,,,,,,,,,,,,,,,,
,,172528,276.47,26,864,11,432.12949035,,,,,,,,,,,
185.4,119.67383711220027,173000,,,,,,1.2035419940948486,840,8.776711463928223,0.2,0.146476,0.0003,0.9194107055664062,-3.1856249555945397,0.488720703125,26.308069644123314,0.032937645170022734
184.8,119.93062123435303,174000,,,,,,,,,,,,,,,,
,,174576,286.88,26,925,12,434.36251267,,,,,,,,,,,
161.0,-0.9942041088514089,175000,,,,,,1.2082083225250244,850,6.096503257751465,0.2,0.048532132,0.0003,0.8820760473608971,-3.2073443435132503,0.433544921875,41.87815955877304,0.00977408687758725
161.0,-0.9942053478385787,176000,,,,,,,,,,,,,,,,
,,176624,289.72,26,992,13,411.97327724,,,,,,,,,,,
161.0,34.47991510264692,177000,,,,,,1.2154803276062012,860,39.767826080322266,0.2,0.03025376,0.0003,0.36192941665649414,-3.216004413366318,0.358349609375,150.49483702778815,0.016031694000412246
161.2,28.11617622800477,178000,,,,,,,,,,,,,,,,
,,178672,297.85,27,1052,14,404.38527725,,,,,,,,,,,
226.2,91.7862289146753,179000,,,,,,1.2353150844573975,870,18.398975372314453,0.2,0.043638907,0.0003,0.5000861585140228,-3.238447128236294,0.390771484375,99.3432198882103,0.010990933983703145
217.6,87.39691279714025,180000,,,,,,,,,,,,,,,,
,,180720,297.5,27,1122,15,380.19258709999997,,,,,,,,,,,
161.0,56.06599539730742,181000,,,,,,1.2458739280700684,880,44.4287223815918,0.2,0.033945385,0.0003,0.6101235747337341,-3.2637373603880406,0.33798828125,94.45578406453133,0.0004433997703017667
161.0,57.53527718848272,182000,,,,,,,,,,,,,,,,
,,182768,300.13,27,1187,16,357.84865426,,,,,,,,,,,
161.0,17.77885957993858,183000,,,,,,1.2512599229812622,890,14.57909107208252,0.2,0.090978205,0.0003,0.690079540014267,-3.2725123964250087,0.392578125,54.42972425222397,0.012314488380798138
161.0,18.052149800016196,184000,,,,,,,,,,,,,,,,
,,184816,285.44,27,1255,17,307.33228579999997,,,,,,,,,,,
161.0,18.787412642828713,185000,,,,,,1.2578644752502441,900,17.809215545654297,0.2,0.02697467,0.0003,0.7665392756462097,-3.2875678025186064,0.35478515625,49.996097853779794,0.01439172001555562
161.0,18.660789915314673,186000,,,,,,,,,,,,,,,,
,,186864,271.82,27,1320,18,270.22265648999996,,,,,,,,,,,
162.6,126.56078745876657,187000,,,,,,1.2449432611465454,910,3.208195924758911,0.2,0.04840216,0.0003,0.8904366716742516,-3.2806762203574182,0.373388671875,20.62877290248871,0.0016416008584201336
162.4,124.3963884649529,188000,,,,,,,,,,,,,,,,
,,188912,266.52,28,1381,19,261.49340053,,,,,,,,,,,
161.4,113.32055465464073,189000,,,,,,1.2523176670074463,920,1.9824217557907104,0.2,0.044625573,0.0003,0.6943202018737793,-3.2709915772080422,0.372802734375,23.901765485107898,0.006027128003188409
161.4,112.90678870849733,190000,,,,,,,,,,,,,,,,
,,190960,263.37,28,1444,20,255.87627048000002,,,,,,,,,,,
162.0,127.2163775878449,191000,,,,,,1.2480082511901855,930,7.1194233894348145,0.2,0.034560226,0.0003,0.5288842022418976,-3.2745925299823284,0.34423828125,52.36301492154598,0.003009744590963237
162.6,126.7827842650855,192000,,,,,,,,,,,,,,,,
161.6,129.20989040732312,193000,,,,,,,,,,,,,,,,
,,193008,259.35,28,1522,21,247.71998678,,,,,,,,,,,
160.8,127.91504657169716,194000,,,,,,1.2556719779968262,940,6.105925559997559,0.2,0.04552997,0.0003,0.6460808515548706,-3.2763822823762894,0.37841796875,34.68585600554943,0.00012988003436475992
161.0,124.7456629782624,195000,,,,,,,,,,,,,,,,
,,195056,254.82,28,1583,22,238.09598067,,,,,,,,,,,
161.0,140.82914631781023,196000,,,,,,1.2633233070373535,950,5.561601638793945,0.2,0.057872348,0.0003,0.7564695626497269,-3.289701121300459,0.298583984375,37.79218113869429,-0.003408447068068199
161.2,139.4750868425981,197000,,,,,,,,,,,,,,,,
,,197104,252.17,28,1643,23,231.65766757,,,,,,,,,,,
210.0,239.837334558757,198000,,,,,,1.2750474214553833,960,2.7130277156829834,0.2,0.059801243,0.0003,0.8268590271472931,-3.301255016028881,0.376416015625,21.603733314573766,-0.0016830934851896017
239.8,263.7918110894825,199000,,,,,,,,,,,,,,,,
,,199152,253.14,28,1709,24,233.43618015,,,,,,,,,,,
161.2,94.01477975402959,200000,,,,,,1.27425217628479,970,2.3206450939178467,0.2,0.054307904,0.0003,0.8499329686164856,-3.3084808990359305,0.377880859375,18.015795024484397,-0.0011666514299577102
161.0,94.46787296227849,201000,,,,,,,,,,,,,,,,
,,201200,229.74,28,1783,25,217.50560570000002,,,,,,,,,,,
160.6,100.75653657204748,202000,,,,,,1.2748523950576782,980,21.28582000732422,0.2,0.03491069,0.0003,0.39771902561187744,-3.3087339170277117,0.33125,84.18962513804436,-0.00015813885256648063
161.2,100.30777299297696,203000,,,,,,,,,,,,,,,,
,,203248,222.7,28,1850,26,218.42254443000002,,,,,,,,,,,
321.8,350.924241042052,204000,,,,,,1.278065800666809,990,20.686988830566406,0.2,0.04168843,0.0003,0.6326227486133575,-3.311800146102905,0.35380859375,85.71380097568036,-0.004470651784504298
290.8,305.21879582513867,205000,,,,,,,,,,,,,,,,
,,205296,229.38,28,1926,27,234.68537855,,,,,,,,,,,
336.0,414.61277382891785,206000,,,,,,1.2821342945098877,1000,6.034140586853027,0.2,0.049874708,0.0003,0.7200194299221039,-3.3168092794716357,0.369091796875,56.30476831793785,-0.008975795187870972
330.0,412.181497728105,207000,,,,,,,,,,,,,,,,
,,207344,233.38,28,2004,28,246.2013422,,,,,,,,,,,
304.4,344.6055531314349,208000,,,,,,1.2716455459594727,1010,6.565713405609131,0.2,0.042947143,0.0003,0.6268552541732788,-3.3162190787494183,0.37470703125,60.5224660307169,-0.003353235870599747
331.2,380.83975395192465,209000,,,,,,,,,,,,,,,,
,,209392,244.87,28,2084,29,271.55960941999996,,,,,,,,,,,
199.0,157.62341081200503,210000,,,,,,1.2700446844100952,1020,6.086727619171143,0.2,0.056406558,0.0003,0.6708464324474335,-3.3024197682738303,0.386572265625,55.958299338817596,-2.0554245566017927e-06
199.8,165.57743468931295,211000,,,,,,,,,,,,,,,,
,,211440,248.59,28,2151,30,279.27440251999997,,,,,,,,,,,
286.8,410.3544918032247,212000,,,,,,1.2643976211547852,1030,40.44944763183594,0.2,0.05328713,0.0003,0.5096635222434998,-3.2931914262473585,0.359521484375,117.15606901943684,0.0008712262118933722
289.2,394.9822430996064,213000,,,,,,,,,,,,,,,,
,,213488,252.28,28,2223,31,287.91715984999996,,,,,,,,,,,
292.8,425.2964441597149,214000,,,,,,1.265912413597107,1040,2.5026283264160156,0.2,0.09380373,0.0003,0.9286686405539513,-3.2848511643707754,0.4423828125,18.01009776033461,0.013117607909953222
292.8,422.5267312027892,215000,,,,,,,,,,,,,,,,
,,215536,250.11,28,2299,32,290.25840760000006,,,,,,,,,,,
312.2,417.23305703698935,216000,,,,,,1.263404130935669,1050,4.371284008026123,0.2,0.04801215,0.0003,0.8593309074640274,-3.288715958595276,0.370654296875,55.7359072804451,0.002281848617712967
320.6,413.66693809105635,217000,,,,,,,,,,,,,,,,
,,217584,251.47,28,2377,33,296.62181135000003,,,,,,,,,,,
363.0,411.11507604707367,218000,,,,,,1.2675141096115112,1060,17.37417221069336,0.2,0.04973891,0.0003,0.8043596148490906,-3.29108462780714,0.374560546875,88.81408468782902,0.0017989951316849328
306.2,348.5730197760146,219000,,,,,,,,,,,,,,,,
,,219632,224.71,28,2465,34,269.4623401199999,,,,,,,,,,,
316.2,392.58118481042254,220000,,,,,,1.2646701335906982,1070,21.201824188232422,0.2,0.034386456,0.0003,0.7208831608295441,-3.292504917830229,0.355126953125,116.5333216369152,0.0030071604589466004
348.0,436.997139265923,221000,,,,,,,,,,,,,,,,
,,221680,221.79,28,2544,35,266.92923831999997,,,,,,,,,,,
161.0,110.81724618133958,222000,,,,,,1.2532668113708496,1080,10.150191307067871,0.2,0.061265457,0.0003,0.7349487543106079,-3.278947401791811,0.385498046875,83.14032126069068,0.002392191896797158
161.0,112.88928540094057,223000,,,,,,,,,,,,,,,,
,,223728,237.87,28,2606,36,286.76618304999994,,,,,,,,,,,
245.4,246.9301054484262,224000,,,,,,1.2610108852386475,1090,18.131441116333008,0.2,0.07624136,0.0003,0.7607041299343109,-3.2761697679758073,0.382861328125,88.06538331508636,0.00712436142785009
258.6,249.77292240371827,225000,,,,,,,,,,,,,,,,
,,225776,245.07,28,2678,37,294.09102939,,,,,,,,,,,
161.0,107.40198844283005,226000,,,,,,1.2633075714111328,1100,21.7601261138916,0.2,0.0876515,0.0003,0.4944080710411072,-3.28267126083374,0.45712890625,96.44662130475044,0.015074228239245712
161.0,109.65045613174007,227000,,,,,,,,,,,,,,,,
,,227824,254.25,28,2740,38,302.93383017,,,,,,,,,,,
161.4,103.46905214530489,228000,,,,,,1.2680118083953857,1110,21.77783203125,0.2,0.07264098,0.0003,0.5084714293479919,-3.290516684949398,0.484814453125,98.81705263257027,0.020119123681797645
161.0,101.71085184246112,229000,,,,,,,,,,,,,,,,
,,229872,257.32,28,2803,39,301.73240447,,,,,,,,,,,
161.2,116.06929184720721,230000,,,,,,1.269289255142212,1120,20.754701614379883,0.2,0.05780346,0.0003,0.5183191299438477,-3.293306463956833,0.43876953125,75.08873323053122,0.01597993914037943
161.0,112.79398397318,231000,,,,,,,,,,,,,,,,
,,231920,254.01,28,2863,40,290.09976005,,,,,,,,,,,
161.0,35.99257096477159,232000,,,,,,1.2784171104431152,1130,7.798076152801514,0.2,0.07263347,0.0003,0.6092036664485931,-3.3073284976184367,0.464013671875,58.824912793934345,0.019163668988039718
161.0,36.59974748865716,233000,,,,,,,,,,,,,,,,
,,233968,245.73,28,2932,41,263.93525766,,,,,,,,,,,
161.2,35.71278475556464,234000,,,,,,1.2726881504058838,1140,65.64228820800781,0.2,0.034469433,0.0003,0.43350011110305786,-3.3070645786821844,0.398291015625,117.3963969528675,0.01733509866753593
161.0,35.84403087118626,235000,,,,,,,,,,,,,,,,
161.4,35.07335431225802,236000,,,,,,,,,,,,,,,,
,,236016,225.76,28,3015,42,229.09719475999998,,,,,,,,,,,
161.0,46.42108748206592,237000,,,,,,1.2844274044036865,1150,8.153372764587402,0.2,0.038451064,0.0003,0.8513420671224594,-3.3134729601442814,0.380615234375,37.528930604457855,0.013189654846792109
161.0,45.77364038019077,238000,,,,,,,,,,,,,,,,
,,238064,216.7,28,3083,43,206.44110250999998,,,,,,,,,,,
161.0,49.69164020703029,239000,,,,,,1.3156582117080688,1160,5.98588228225708,0.2,0.08139624,0.0003,0.9523238800466061,-3.346135827898979,0.44775390625,20.17308422550559,0.02701958239194937
161.0,48.28513033622221,240000,,,,,,,,,,,,,,,,
,,240112,216.58,28,3151,44,196.44901657000003,,,,,,,,,,,
161.0,39.89713230885682,241000,,,,,,1.3181291818618774,1170,1.7464762926101685,0.2,0.069775485,0.0003,0.9557691402733326,-3.367433220893145,0.39716796875,18.36738300770521,0.0018835788723663427
160.8,40.37848961714262,242000,,,,,,,,,,,,,,,,
,,242160,213.35,28,3218,45,180.5386575,,,,,,,,,,,
161.0,32.545273263400304,243000,,,,,,1.313004732131958,1180,2.368565082550049,0.2,0.08082433,0.0003,0.9740894343703985,-3.3650110200047494,0.403662109375,7.45548098757863,0.01114252712286543
161.2,32.496798526594645,244000,,,,,,,,,,,,,,,,
,,244208,194.83,28,3288,46,148.36795637,,,,,,,,,,,
161.0,25.460974525520577,245000,,,,,,1.3084266185760498,1190,1.8669298887252808,0.2,0.061177097,0.0003,0.9375915005803108,-3.356972227990627,0.323681640625,10.571416906267405,-0.013001374091254547
160.8,25.425858492379483,246000,,,,,,,,,,,,,,,,
,,246256,181.72,28,3356,47,123.51944807,,,,,,,,,,,
161.0,29.594753641358693,247000,,,,,,1.3108984231948853,1200,1.609917163848877,0.2,0.032341786,0.0003,0.9617218635976315,-3.357147400081158,0.310693359375,9.193207396194339,-0.005279213760513812
161.0,29.887467343167373,248000,,,,,,,,,,,,,,,,
,,248304,164.65,28,3424,48,96.67390913999999,,,,,,,,,,,
161.0,36.27806813946226,249000,,,,,,1.3071107864379883,1210,1.192561149597168,0.2,0.035134804,0.0003,0.9666820243000984,-3.354879306256771,0.35087890625,5.268335745856166,-0.011993514199275523
161.0,37.00756437374148,250000,,,,,,,,,,,,,,,,
,,250352,163.56,28,3492,49,96.00335591999998,,,,,,,,,,,
161.0,36.24086260482873,251000,,,,,,1.309767484664917,1220,1.586847186088562,0.2,0.046102516,0.0003,0.9690268207341433,-3.357572457939386,0.315283203125,3.4365609284490346,-0.00865219951083418
161.0,36.5147416861837,252000,,,,,,,,,,,,,,,,
,,252400,163.05,28,3561,50,95.62754283999999,,,,,,,,,,,
161.2,41.1924295537734,253000,,,,,,1.3171353340148926,1230,0.9684025049209595,0.2,0.05127067,0.0003,0.9722058810293674,-3.366982154548168,0.32958984375,5.112907977588475,-0.012340558506548405
161.0,42.761781691159555,254000,,,,,,,,,,,,,,,,
,,254448,163.54,28,3629,51,96.22822531000001,,,,,,,,,,,
161.0,59.45426132426219,255000,,,,,,1.2984726428985596,1240,1.3546618223190308,0.2,0.0961991,0.0003,0.9666738621890545,-3.3583830393850804,0.327392578125,4.281538167595864,-0.009540537663269788
161.0,59.61105552816516,256000,,,,,,,,,,,,,,,,
,,256496,163.7,28,3697,52,96.33653815999998,,,,,,,,,,,
161.0,58.01949974060553,257000,,,,,,1.2924902439117432,1250,0.4928826093673706,0.2,0.080175586,0.0003,0.9763944670557976,-3.343233301490545,0.36904296875,2.1849345760419965,-0.008827232249313966
161.0,57.31150296494525,258000,,,,,,,,,,,,,,,,
,,258544,162.28,28,3766,53,95.31715261,,,,,,,,,,,
161.0,62.80422272486103,259000,,,,,,1.3002517223358154,1260,1.0718214511871338,0.2,0.037938736,0.0003,0.9664591178297997,-3.3433578379452227,0.316552734375,4.553087759390474,-0.013153906476509292
161.0,61.83052898783062,260000,,,,,,,,,,,,,,,,
,,260592,163.22,28,3833,54,97.08824083999998,,,,,,,,,,,
161.0,66.92279321589157,261000,,,,,,1.30097234249115,1270,3.118290901184082,0.2,0.024828397,0.0003,0.9457970522344112,-3.3490811392664908,0.2833984375,8.805158292502165,-0.007771140057593584
161.0,66.08382037179763,262000,,,,,,,,,,,,,,,,
,,262640,163.22,28,3901,55,99.34496538000002,,,,,,,,,,,
161.0,61.29885010461366,263000,,,,,,1.3068039417266846,1280,1.4283113479614258,0.2,0.027703188,0.0003,0.9692588038742542,-3.351604588329792,0.30556640625,3.7790696933865546,-0.012167497795599048
161.2,60.3272741472334,264000,,,,,,,,,,,,,,,,
,,264688,163.38,28,3970,56,100.89817082000002,,,,,,,,,,,
160.8,65.40663441683428,265000,,,,,,1.306938886642456,1290,0.9531172513961792,0.2,0.03429479,0.0003,0.97621108032763,-3.3533140286803245,0.309326171875,2.728810966014862,-0.008097284854738974
161.0,59.43039861637008,266000,,,,,,,,,,,,,,,,
,,266736,163.23,28,4037,57,100.74391323,,,,,,,,,,,
160.8,57.38524310671928,267000,,,,,,1.3182529211044312,1300,0.696041464805603,0.2,0.038602114,0.0003,0.9584876596927643,-3.3630323454737665,0.306298828125,6.07635768353939,-0.014537345946882852
160.6,63.27339955301577,268000,,,,,,,,,,,,,,,,
,,268784,164.83,28,4105,58,101.9182449,,,,,,,,,,,
161.0,60.530375736523276,269000,,,,,,1.3271056413650513,1310,1.2924295663833618,0.2,0.025860338,0.0003,0.9476763494312763,-3.3749348528683187,0.272509765625,5.299653739109635,-0.008567628386663273
161.0,58.026978655165294,270000,,,,,,,,,,,,,,,,
,,270832,164.82,28,4173,59,101.64328000000003,,,,,,,,,,,
161.0,59.02954082195574,271000,,,,,,1.339275598526001,1320,0.5258530974388123,0.2,0.028411614,0.0003,0.9721357394009829,-3.396766047924757,0.30283203125,2.411725133471191,-0.01377365222433582
161.0,54.66581582952203,272000,,,,,,,,,,,,,,,,
,,272880,163.21,28,4242,60,100.21702223999999,,,,,,,,,,,
161.0,73.08799277001454,273000,,,,,,1.3493763208389282,1330,0.707587718963623,0.2,0.031891696,0.0003,0.9688937589526176,-3.408823201060295,0.2990234375,3.6884595533832907,-0.02036659622681327
160.8,73.06489936933649,274000,,,,,,,,,,,,,,,,
,,274928,164.82,28,4309,61,101.18366299999998,,,,,,,,,,,
160.8,88.44757075992383,275000,,,,,,1.3357858657836914,1340,0.8029366731643677,0.2,0.03946477,0.0003,0.9737074561417103,-3.4075210846960546,0.280126953125,5.438382188975811,-0.010623915516771377
161.0,91.4234721636858,276000,,,,,,,,,,,,,,,,
,,276976,164.96,29,4377,62,102.02146040000001,,,,,,,,,,,
161.0,108.34731827897266,277000,,,,,,1.323936104774475,1350,1.4508998394012451,0.2,0.03301775,0.0003,0.9800417236983776,-3.3889845572412014,0.31806640625,3.160492213629186,-0.018236254213843495
161.0,107.8083750939957,278000,,,,,,,,,,,,,,,,
161.0,110.8918204034715,279000,,,,,,,,,,,,,,,,
,,279024,164.9,28,4461,63,103.40799842999999,,,,,,,,,,,
161.0,120.16824279360954,280000,,,,,,1.3054317235946655,1360,0.785454273223877,0.2,0.0760674,0.0003,0.962032575160265,-3.3681004129350187,0.31552734375,4.063171252422035,-0.009361874917522073
161.0,124.23091060303705,281000,,,,,,,,,,,,,,,,
,,281072,163.16,28,4529,64,106.52152135000001,,,,,,,,,,,
161.0,127.37733101466365,282000,,,,,,1.3108243942260742,1370,2.036891460418701,0.2,0.04965241,0.0003,0.9281177446246147,-3.354893606901169,0.313525390625,8.753701269999146,-0.01957193056732649
161.0,119.613889314689,283000,,,,,,,,,,,,,,,,
,,283120,161.4,28,4598,65,111.83328266000001,,,,,,,,,,,
155.6,134.88733407395702,284000,,,,,,1.3094350099563599,1380,0.6187700033187866,0.2,0.08975405,0.0003,0.9362610056996346,-3.3585477218031885,0.389111328125,5.778766908869147,-0.0188058921310585
139.2,126.64724554048954,285000,,,,,,,,,,,,,,,,
,,285168,158.39,28,4668,66,116.04758155999998,,,,,,,,,,,
160.0,132.5956893072922,286000,,,,,,1.3072803020477295,1390,0.8278421759605408,0.2,0.04868902,0.0003,0.9652314931154251,-3.3570112973451613,0.36552734375,4.078325993753969,-0.02068935600691475
153.6,134.1215854494796,287000,,,,,,,,,,,,,,,,
,,287216,158.39,28,4736,67,123.12003134999999,,,,,,,,,,,
161.0,120.36960031278723,288000,,,,,,1.309147834777832,1400,1.428839087486267,0.2,0.03461513,0.0003,0.9371156170964241,-3.356846369802952,0.35146484375,12.496301489323377,-0.013439411806757562
161.0,118.02876533012459,289000,,,,,,,,,,,,,,,,
,,289264,156.78,28,4805,68,126.52143136999999,,,,,,,,,,,
161.0,116.52914209112859,290000,,,,,,1.3166316747665405,1410,1.1689972877502441,0.2,0.038536176,0.0003,0.9538022689521313,-3.36287933960557,0.3205078125,7.097499499469995,-0.009336188645102083
161.0,117.49169754055693,291000,,,,,,,,,,,,,,,,
,,291312,156.64,28,4874,69,131.33426953999998,,,,,,,,,,,
160.8,96.82598514222191,292000,,,,,,1.311346173286438,1420,2.215933084487915,0.2,0.05877721,0.0003,0.9582436457276344,-3.364886374771595,0.383984375,8.063606948405504,-0.0004218580696033314
161.0,97.99013172650957,293000,,,,,,,,,,,,,,,,
,,293360,156.79,29,4941,70,133.06194796999998,,,,,,,,,,,
127.4,137.199162075622,294000,,,,,,1.320417881011963,1430,5.070596694946289,0.2,0.04862146,0.0003,0.9469780549407005,-3.364444111287594,0.344580078125,13.158366198092699,-0.006705488555599004
121.8,138.4445467897749,295000,,,,,,,,,,,,,,,,
,,295408,152.04,29,5010,71,134.93589399,,,,,,,,,,,
117.0,140.3160784441192,296000,,,,,,1.3151837587356567,1440,0.8725106716156006,0.2,0.066908024,0.0003,0.9634242840111256,-3.3698414362967015,0.410498046875,7.796158035285771,-0.006505571631714701
127.6,138.92449968213623,297000,,,,,,,,,,,,,,,,
,,297456,154.57,29,5074,72,140.2065479,,,,,,,,,,,
119.0,142.48387769575274,298000,,,,,,1.3140013217926025,1450,2.8383731842041016,0.2,0.054429375,0.0003,0.9090008214116096,-3.364199012517929,0.342138671875,25.09093135893345,-0.01490247051406186
127.2,141.8755236851983,299000,,,,,,,,,,,,,,,,
,,299504,154.81,29,5139,73,144.94225096,,,,,,,,,,,
131.8,141.07477720067618,300000,,,,,,1.3136053085327148,1460,1.7070952653884888,0.2,0.08057538,0.0003,0.8898475840687752,-3.3624460496008397,0.42001953125,14.450307899713517,-0.0025339795596664772
132.4,142.66628395217194,301000,,,,,,,,,,,,,,,,
,,301552,153.63,29,5207,74,149.66919904,,,,,,,,,,,
133.2,147.992386963687,302000,,,,,,1.3212382793426514,1470,1.5647640228271484,0.2,0.106034786,0.0003,0.9309132769703865,-3.367406499385834,0.401220703125,8.253887932002545,-0.007079615711700171
134.0,145.77772859960533,303000,,,,,,,,,,,,,,,,
,,303600,154.22,29,5273,75,153.11350561999998,,,,,,,,,,,
151.8,150.52770124842937,304000,,,,,,1.3222013711929321,1480,1.9576129913330078,0.2,0.06873566,0.0003,0.8509484678506851,-3.3762129127979277,0.42060546875,18.300720216333865,-0.003184734047681559
141.2,154.08559205136117,305000,,,,,,,,,,,,,,,,
,,305648,152.88,29,5341,76,158.35708932000003,,,,,,,,,,,
173.4,160.86366763888728,306000,,,,,,1.3264790773391724,1490,2.705284595489502,0.2,0.056830592,0.0003,0.898314818739891,-3.379043086618185,0.410693359375,21.634427943080663,-0.003953245798766147
153.2,145.29709801755524,307000,,,,,,,,,,,,,,,,
,,307696,152.58,29,5408,77,160.66273562,,,,,,,,,,,
160.8,131.05372847363324,308000,,,,,,1.3202426433563232,1500,2.79119610786438,0.2,0.06748912,0.0003,0.8369763940572739,-3.3756400771439075,0.4185546875,25.448429894447326,-0.007155351608525961
161.0,138.34719518669152,309000,,,,,,,,,,,,,,,,
,,309744,158.08,29,5475,78,167.23244118,,,,,,,,,,,
161.0,127.76902686078901,310000,,,,,,1.309839129447937,1510,4.548814296722412,0.2,0.05888924,0.0003,0.859125941991806,-3.3635721646249293,0.352099609375,23.555782537162305,-0.0171078121609753
161.0,134.08425054346154,311000,,,,,,,,,,,,,,,,
,,311792,163.89,29,5540,79,171.85135338000003,,,,,,,,,,,
180.2,183.46169489825843,312000,,,,,,1.3045167922973633,1520,2.1807942390441895,0.2,0.07330188,0.0003,0.8470534235239029,-3.3508187785744665,0.4404296875,18.627234857529402,-0.00901499650644837
207.0,219.60263353036936,313000,,,,,,,,,,,,,,,,
,,313840,163.63,29,5612,80,172.55338789,,,,,,,,,,,
122.4,153.50551857930841,314000,,,,,,1.3156731128692627,1530,2.008901834487915,0.2,0.06592216,0.0003,0.8194547742605209,-3.3551231056451796,0.41787109375,18.66482792161405,-0.017069441510830074
111.4,139.08994016633005,315000,,,,,,,,,,,,,,,,
,,315888,163.9,29,5675,81,173.10793447000003,,,,,,,,,,,
195.4,227.10265579535334,316000,,,,,,1.3050031661987305,1540,3.352174997329712,0.2,0.065475106,0.0003,0.6775911450386047,-3.354616203904152,0.43095703125,33.579515661299226,-0.0038034323777537795
243.8,276.7518680487286,317000,,,,,,,,,,,,,,,,
,,317936,171.52,29,5748,82,181.52043208000003,,,,,,,,,,,
246.8,253.00670983089512,318000,,,,,,1.2984375953674316,1550,3.845268487930298,0.2,0.09505765,0.0003,0.7453473210334778,-3.3421874709427355,0.453955078125,28.31712453365326,-0.004254077572841197
203.2,215.89944171634562,319000,,,,,,,,,,,,,,,,
,,319984,163.63,29,5829,83,174.87104164000002,,,,,,,,,,,
288.6,317.6728902302144,320000,,,,,,1.3008475303649902,1560,8.621515274047852,0.2,0.06425158,0.0003,0.6553536951541901,-3.333637709915638,0.460498046875,51.73251790702343,-0.003992526157526299
292.0,312.46371546948865,321000,,,,,,,,,,,,,,,,
244.0,271.4524968118203,322000,,,,,,,,,,,,,,,,
,,322032,161.6,29,5931,84,172.51918346,,,,,,,,,,,
249.8,253.16405443997573,323000,,,,,,1.290959358215332,1570,4.871657848358154,0.2,0.09111237,0.0003,0.6454419493675232,-3.330624433606863,0.463525390625,47.29638182222843,-0.008435325598111377
248.8,255.0814855584111,324000,,,,,,,,,,,,,,,,
,,324080,163.43,28,6007,85,177.24142929999994,,,,,,,,,,,
161.0,130.64307569811572,325000,,,,,,1.281680941581726,1580,8.88222599029541,0.2,0.0885623,0.0003,0.5343368053436279,-3.3151562578976153,0.41767578125,42.91582578867674,-0.004183007788378745
161.0,140.09977089395034,326000,,,,,,,,,,,,,,,,
,,326128,161.34,28,6074,86,174.30328219000003,,,,,,,,,,,
161.0,110.75640133872002,327000,,,,,,1.2687854766845703,1590,2.860518217086792,0.2,0.09665264,0.0003,0.44049668312072754,-3.297468576580286,0.464111328125,35.096934852004054,-0.0067602859431644905
161.0,120.18268094419473,328000,,,,,,,,,,,,,,,,
,,328176,159.11,29,6143,87,169.00848907,,,,,,,,,,,
161.0,121.36300711407311,329000,,,,,,1.2735071182250977,1600,2.900609254837036,0.2,0.082665324,0.0003,0.5815068185329437,-3.2997392296791075,0.467236328125,22.39157890379429,0.00020455037883948535
161.0,119.98016997574669,330000,,,,,,,,,,,,,,,,
,,330224,159.24,29,6211,88,163.68938386,,,,,,,,,,,
161.0,115.01767563680042,331000,,,,,,1.298003911972046,1610,1.3502942323684692,0.2,0.09212771,0.0003,0.8846606835722923,-3.3184907622635365,0.468505859375,13.795932088792323,-0.005534217748208903
161.0,115.77569243876277,332000,,,,,,,,,,,,,,,,
,,332272,151.69,29,6280,89,147.94395645999998,,,,,,,,,,,
161.0,117.49302798984499,333000,,,,,,1.2968170642852783,1620,3.7369823455810547,0.2,0.052955985,0.0003,0.9183981120586395,-3.333964443206787,0.419384765625,17.109047730267047,0.0025428506138268857
161.0,115.90944548873085,334000,,,,,,,,,,,,,,,,
,,334320,157.04,29,6346,90,148.57934367,,,,,,,,,,,
