train/actor_loss,train/n_updates,train/ent_coef,time/total_timesteps,train/learning_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
-62.46632385253906,54531,0.07127320766448975,54632,0.0003,16,592,121.34,110.34492505999997,2.011136293411255,-0.17285795509815216,3293,,
-59.694698333740234,54899,0.07058236002922058,55000,0.0003,,,,,3.1686673164367676,-0.2900981903076172,,245.0,329.39301447086325
-62.51708221435547,55113,0.06945858150720596,55214,0.0003,16,596,122.36,111.96794768999999,1.991657018661499,0.28906023502349854,3334,,
-62.57948303222656,55628,0.06913837045431137,55729,0.0003,16,600,122.87,112.24871447000001,2.3779046535491943,-0.25487446784973145,3354,,
-62.25074768066406,55899,0.06865095347166061,56000,0.0003,,,,,16.74791145324707,-0.2464410960674286,,300.6,315.2017031941799
-62.264915466308594,56147,0.06903127580881119,56248,0.0003,16,604,123.21,113.44087817999998,2.724514961242676,0.0315883532166481,3396,,
-61.64398193359375,56617,0.06883130222558975,56718,0.0003,16,608,122.99,112.85374488999997,2.0814743041992188,0.08611168712377548,3414,,
-60.47742462158203,56899,0.06812841445207596,57000,0.0003,,,,,1.5321341753005981,-0.4702681303024292,,313.4,332.38920402172226
-63.1927604675293,57101,0.06765437126159668,57202,0.0003,16,612,124.11,113.30557211,4.270915508270264,0.548115611076355,3455,,
-62.996456146240234,57583,0.06782607734203339,57684,0.0003,16,616,125.11,113.45512887999999,3.0912656784057617,-0.1036522164940834,3474,,
-66.07867431640625,57899,0.068065345287323,58000,0.0003,,,,,1.4776113033294678,-0.7293341755867004,,292.2,337.3446535385701
-61.76858139038086,58135,0.06770442426204681,58236,0.0003,16,620,126.01,113.88226662,2.5527920722961426,0.25613415241241455,3517,,
-65.43282318115234,58608,0.06836919486522675,58709,0.0003,16,624,124.82,112.59356551999997,2.131117820739746,-0.33558720350265503,3535,,
-63.07538604736328,58899,0.06761690974235535,59000,0.0003,,,,,1.792484998703003,-0.024529464542865753,,284.4,314.8474514322155
-66.30345153808594,59121,0.06761366873979568,59222,0.0003,16,628,125.72,114.20668303999999,2.8910109996795654,0.04867999255657196,3576,,
-62.915260314941406,59576,0.06770794093608856,59677,0.0003,16,632,124.32,113.71286664000002,3.228803873062134,-0.152577206492424,3594,,
-63.87210464477539,59899,0.06703800708055496,60000,0.0003,,,,,2.942690849304199,0.5741788148880005,,300.6,321.34802730926384
-66.31908416748047,60184,0.06742824614048004,60285,0.0003,16,636,125.51,115.10146952999999,2.6961958408355713,0.5513721704483032,3638,,
-60.0843505859375,60607,0.06746453791856766,60708,0.0003,16,640,124.57,115.16824224999999,13.747457504272461,0.2392742931842804,3655,,
-65.57746887207031,60899,0.06759115308523178,61000,0.0003,,,,,2.376432180404663,-0.7787855267524719,,318.0,326.43227159723426
-63.21857452392578,61156,0.06839115172624588,61257,0.0003,16,644,125.64,115.85134819999999,2.033686399459839,-0.08945630490779877,3699,,
-63.53117370605469,61638,0.06747046113014221,61739,0.0003,16,648,124.94,115.79965119999999,2.1926047801971436,0.8306069374084473,3718,,
-63.696022033691406,61899,0.06804265826940536,62000,0.0003,,,,,2.156609058380127,-0.7430667281150818,,290.8,335.4711928457931
-64.64064025878906,62299,0.06820522993803024,62400,0.0003,16,652,126.63,117.29384343,2.4050276279449463,-0.3713521957397461,3763,,
-67.66423034667969,62763,0.06877166032791138,62864,0.0003,16,656,126.07,116.94891498000001,2.1345560550689697,0.1858740746974945,3781,,
-63.42707061767578,62899,0.0680425614118576,63000,0.0003,,,,,2.0498721599578857,-0.190532848238945,,322.0,344.7898757524641
-65.04906463623047,63316,0.0668761283159256,63417,0.0003,16,660,127.65,117.75346930000002,2.038494348526001,-0.9084973335266113,3825,,
-66.46279907226562,63899,0.0682755634188652,64000,0.0003,,,,,6.031526565551758,0.12087751924991608,,330.4,445.7190302701089
-59.71007537841797,63999,0.06844313442707062,64100,0.0003,16,664,128.39,118.08118195000002,8.029987335205078,-0.28576865792274475,3873,,
-66.73652648925781,64528,0.06771764159202576,64629,0.0003,16,668,128.73,117.90070070000002,3.4110515117645264,-0.3199337422847748,3893,,
-63.432533264160156,64899,0.06718073040246964,65000,0.0003,,,,,1.6391730308532715,0.019307732582092285,,400.6,333.68982500811364
-65.70077514648438,65103,0.06637932360172272,65204,0.0003,16,672,129.44,118.77066495999999,2.215320110321045,-0.04075746238231659,3942,,
-67.03591918945312,65565,0.06716685742139816,65666,0.0003,16,676,129.63,119.45847949,5.255841255187988,-0.16937798261642456,3960,,
-63.90357208251953,65899,0.06666956841945648,66000,0.0003,,,,,2.43569278717041,0.02345120906829834,,401.0,312.23022724171824
-62.268062591552734,65987,0.06678933650255203,66088,0.0003,16,680,128.55,119.06915223000001,2.600945472717285,0.3346937298774719,4004,,
-66.21170043945312,66636,0.06562310457229614,66737,0.0003,16,684,129.92,120.88740878,4.014171600341797,-0.3570689260959625,4027,,
-65.49515533447266,66899,0.06557724624872208,67000,0.0003,,,,,1.967475175857544,0.2589910626411438,,312.6,329.72871722321906
-65.55650329589844,67239,0.06684108078479767,67340,0.0003,16,688,131.25,122.44183019,2.796052932739258,0.2975354492664337,4072,,
-66.65330505371094,67765,0.06641966104507446,67866,0.0003,16,692,132.34,122.87768960999998,2.8635754585266113,0.1662207990884781,4092,,
-64.32149505615234,67899,0.06717992573976517,68000,0.0003,,,,,2.510565757751465,-0.10251982510089874,,360.8,328.187774107845
-66.69445037841797,68314,0.0670359805226326,68415,0.0003,16,696,132.01,121.58143495,2.7610013484954834,-0.052750468254089355,4138,,
-63.953224182128906,68791,0.06667200475931168,68892,0.0003,16,700,131.63,122.45252289,2.7868123054504395,-0.468533992767334,4156,,
-66.90782165527344,68899,0.06639822572469711,69000,0.0003,,,,,2.2043614387512207,0.7069205641746521,,340.0,373.2417331582892
-67.78358459472656,69427,0.06615502387285233,69528,0.0003,16,704,132.8,123.13070030000003,3.025923728942871,0.8302463293075562,4203,,
-68.1783218383789,69899,0.06659160554409027,70000,0.0003,,,,,7.220363616943359,-0.3447152078151703,,494.8,564.2747929416794
-68.53792572021484,70034,0.06642741709947586,70135,0.0003,16,708,134.17,124.76110818,3.0540223121643066,-0.0832166075706482,4258,,
-65.96635437011719,70549,0.06677430868148804,70650,0.0003,16,712,134.48,124.9754688,1.928001880645752,0.21345461905002594,4277,,
-69.40577697753906,70899,0.06643491238355637,71000,0.0003,,,,,3.951296806335449,0.27186697721481323,,377.4,445.24447418739584
-67.41029357910156,71193,0.06722813844680786,71294,0.0003,16,716,136.1,127.87396627,4.429457664489746,0.24851562082767487,4327,,
-64.5103530883789,71667,0.06797661632299423,71768,0.0003,16,720,135.32,127.54628956,2.2840840816497803,-0.17713463306427002,4345,,
-66.1640853881836,71899,0.06890078634023666,72000,0.0003,,,,,2.708829879760742,-0.24246707558631897,,382.4,475.54579252228905
-69.09170532226562,72284,0.06894358992576599,72385,0.0003,16,724,136.76,129.44008327,2.246598243713379,0.05889207124710083,4394,,
-65.2508773803711,72797,0.06774576008319855,72898,0.0003,16,728,136.76,128.38622217999998,2.819267988204956,-0.21253980696201324,4413,,
-67.20889282226562,72899,0.0673879086971283,73000,0.0003,,,,,2.512744903564453,-0.1942863017320633,,294.4,339.74765529377726
-68.68351745605469,73366,0.06671597063541412,73467,0.0003,16,732,137.9,129.61422455,3.3567590713500977,-0.2158031165599823,4456,,
-67.75061798095703,73893,0.06692589819431305,73994,0.0003,16,736,137.09,129.56359651,4.374814510345459,-0.2800205945968628,4476,,
-66.68572998046875,73899,0.06694338470697403,74000,0.0003,,,,,2.1674559116363525,-0.3710480034351349,,505.4,560.867721661197
-68.05286407470703,74588,0.06950648128986359,74689,0.0003,16,740,139.81,131.80169565999998,3.296060562133789,-0.7949383854866028,4533,,
-67.82262420654297,74899,0.06955897808074951,75000,0.0003,,,,,3.779013156890869,0.6191726922988892,,442.4,640.8088186766101
-66.98112487792969,75284,0.06990034878253937,75385,0.0003,16,744,141.28,132.58898788,2.2590224742889404,0.14107200503349304,4587,,
-68.25595092773438,75896,0.07109571248292923,75997,0.0003,16,748,142.58,134.25935665,2.9127511978149414,-0.742741584777832,4609,,
-68.42591094970703,75899,0.07111970335245132,76000,0.0003,,,,,3.047390937805176,-0.04944648593664169,,307.0,377.9572073082636
-67.25776672363281,76358,0.07077047973871231,76459,0.0003,16,752,140.59,133.12781254,5.173858642578125,-0.48881274461746216,4650,,
-65.55068969726562,76778,0.07140760868787766,76879,0.0003,16,756,140.15,133.33451368000001,2.259566307067871,0.46262413263320923,4667,,
-63.37499237060547,76899,0.07118197530508041,77000,0.0003,,,,,3.453908681869507,0.2191000133752823,,321.8,378.8675583605949
-69.10588073730469,77570,0.07238784432411194,77671,0.0003,16,760,142.54,136.71583679000003,4.763933181762695,0.1401187777519226,4718,,
-68.28500366210938,77899,0.07285773009061813,78000,0.0003,,,,,2.916515827178955,0.06827382743358612,,423.6,506.7651030091794
-70.24147033691406,78096,0.07372124493122101,78197,0.0003,16,764,140.97,136.89332541,4.727277755737305,-0.4510212540626526,4766,,
-70.50144958496094,78571,0.07163578271865845,78672,0.0003,16,768,140.43,137.38279251000003,2.4373323917388916,-0.6066504716873169,4784,,
-70.23741149902344,78899,0.07157565653324127,79000,0.0003,,,,,2.8404481410980225,0.025749027729034424,,354.4,493.72025521815124
-67.77169036865234,79057,0.07134794443845749,79158,0.0003,16,772,139.54,137.19795947,5.9121246337890625,-0.10549415647983551,4828,,
-69.96083068847656,79566,0.0716075524687767,79667,0.0003,16,776,140.01,137.81947120999996,2.5993075370788574,0.6654689908027649,4847,,
-67.7750244140625,79899,0.07127437740564346,80000,0.0003,,,,,3.8952856063842773,-0.12822192907333374,,404.4,458.249150503899
-69.67477416992188,80107,0.0714302659034729,80208,0.0003,16,780,141.2,139.58435027999997,4.349282741546631,-0.16929124295711517,4895,,
-70.144775390625,80746,0.07042758166790009,80847,0.0003,16,784,141.1,141.30254705,2.703423500061035,0.03898462653160095,4918,,
-67.7039794921875,80899,0.07050152122974396,81000,0.0003,,,,,2.494436264038086,-0.0036458969116210938,,419.6,521.0749770508148
-68.30846405029297,81354,0.07125512510538101,81455,0.0003,16,788,141.15,142.94701094,2.6476030349731445,-0.4477821886539459,4968,,
-69.79927062988281,81747,0.07135355472564697,81848,0.0003,16,792,139.82,142.57028027999996,5.326423168182373,-0.1795525699853897,4984,,
-67.36258697509766,81899,0.07169228047132492,82000,0.0003,,,,,4.006734371185303,-0.08931334316730499,,992.6,1369.4648085926092
-70.48434448242188,82304,0.07136262208223343,82405,0.0003,16,796,139.9,143.89624267,2.7999579906463623,-0.10767684876918793,5062,,
-69.23634338378906,82899,0.07272131741046906,83000,0.0003,,,,,4.586970806121826,0.6694943904876709,,555.2,846.3039514616845
-73.71089172363281,83191,0.07267630100250244,83292,0.0003,16,800,144.0,148.86717252000003,2.576357364654541,-0.1341431438922882,5127,,
-70.63766479492188,83826,0.07347972691059113,83927,0.0003,16,804,143.99,151.13413376999998,2.785248279571533,-0.05794273316860199,5150,,
-68.5081558227539,83899,0.07363235950469971,84000,0.0003,,,,,5.002141952514648,-0.5570563077926636,,579.2,855.7204952505548
-68.78131103515625,84488,0.07492518424987793,84589,0.0003,16,808,144.54,153.18150476,9.312652587890625,0.09911738336086273,5209,,
-69.46196746826172,84899,0.07438051700592041,85000,0.0003,,,,,6.193817615509033,0.5165641903877258,,854.6,1259.8586750952102
-71.4561767578125,85337,0.07406901568174362,85438,0.0003,16,812,147.88,159.16862295,4.031010627746582,-0.059520889073610306,5288,,
-74.77609252929688,85814,0.07362881302833557,85915,0.0003,16,816,146.21,157.46587584,10.279436111450195,-0.5959219336509705,5307,,
-72.9779052734375,85899,0.07383381575345993,86000,0.0003,,,,,3.5987205505371094,0.02314653992652893,,1652.2,2982.2116085424927
-69.83442687988281,86428,0.07331560552120209,86529,0.0003,15,820,147.61,160.99172314999998,4.807347774505615,0.21287763118743896,5419,,
-70.17250061035156,86867,0.07533927261829376,86968,0.0003,15,824,145.83,160.64131963999998,5.0883588790893555,-0.26474201679229736,5437,,
-71.14996337890625,86899,0.0753319263458252,87000,0.0003,,,,,3.3189573287963867,-0.037532657384872437,,2276.4,3859.572876921028
-71.31133270263672,87424,0.07631978392601013,87525,0.0003,15,828,146.27,162.87713008,4.676629066467285,0.24032527208328247,5579,,
-74.24531555175781,87837,0.07659853249788284,87938,0.0003,15,832,144.71,162.06231159000004,8.00366497039795,-0.40726813673973083,5595,,
-73.88145446777344,87899,0.07599150389432907,88000,0.0003,,,,,4.4232497215271,0.2941810190677643,,877.2,1207.1668439587502
-75.6207504272461,88571,0.07591742277145386,88672,0.0003,15,836,146.78,166.02519089,6.933943748474121,-0.20571190118789673,5672,,
-72.92008972167969,88899,0.07612061500549316,89000,0.0003,,,,,4.563290596008301,-0.054071053862571716,,782.6,1245.1211209413493
-75.41143798828125,89156,0.07654154300689697,89257,0.0003,15,840,145.68,166.87419512,3.8717830181121826,-0.2835851311683655,5740,,
-78.15141296386719,89589,0.07800887525081635,89690,0.0003,15,844,143.05,166.83413127,3.287804126739502,-0.3311184048652649,5757,,
-76.046630859375,89899,0.07850976288318634,90000,0.0003,,,,,4.384860992431641,0.9933181405067444,,1854.2,3571.889484521518
-76.84294128417969,90045,0.07726586610078812,90146,0.0003,15,848,141.49,166.62655640999998,6.190929412841797,-0.30928996205329895,5875,,
-78.48223876953125,90456,0.07778450846672058,90557,0.0003,15,852,140.98,167.31870654000002,5.898926734924316,-0.44457972049713135,5892,,
-77.42560577392578,90835,0.07796445488929749,90936,0.0003,15,856,140.57,167.57477231000001,14.388124465942383,0.008368395268917084,5907,,
-74.63844299316406,90899,0.07750492542982101,91000,0.0003,,,,,5.19697380065918,0.024824269115924835,,2009.6,3602.0811722841195
-79.03129577636719,91272,0.07626505196094513,91373,0.0003,15,860,137.02,164.58173555000002,4.217746257781982,0.07950255274772644,6032,,
-77.5943832397461,91617,0.07655024528503418,91718,0.0003,15,864,135.21,162.50266698,4.771308898925781,-0.5042157173156738,6047,,
-78.45700073242188,91899,0.07770702242851257,92000,0.0003,,,,,6.08474063873291,0.45134633779525757,,1327.2,2521.378048581257
-77.19808959960938,92109,0.07724882662296295,92210,0.0003,15,868,135.38,164.10928112,4.253226280212402,0.18889255821704865,6139,,
-80.73941802978516,92798,0.07765842974185944,92899,0.0003,15,872,137.41,167.61443228,7.7295684814453125,0.20587068796157837,6164,,
-81.77298736572266,92899,0.07728235423564911,93000,0.0003,,,,,5.9936017990112305,0.059804826974868774,,2406.6,4082.5955072939832
-83.57362365722656,93781,0.07890430092811584,93882,0.0003,14,876,142.15,175.4624328,6.0868330001831055,0.013164132833480835,6325,,
-80.9219970703125,93899,0.07894518971443176,94000,0.0003,,,,,6.984275817871094,-0.19556689262390137,,2733.2,4446.421473591151
-79.92069244384766,94208,0.0787501111626625,94309,0.0003,14,880,141.01,174.86409506,13.891023635864258,0.17338679730892181,6486,,
-80.87020874023438,94845,0.08079254627227783,94946,0.0003,14,884,140.99,174.42740409,6.575771808624268,0.49188798666000366,6509,,
-79.27218627929688,94899,0.08027642220258713,95000,0.0003,,,,,7.583685398101807,0.5621870160102844,,2242.6,3606.6237894757664
-85.9465103149414,95304,0.07924586534500122,95405,0.0003,14,888,139.5,172.08478092,6.828479766845703,-0.5095199346542358,6646,,
-81.65176391601562,95899,0.07813452184200287,96000,0.0003,,,,,10.522167205810547,-0.09558473527431488,,3374.4,4748.626903605762
-85.72491455078125,96218,0.07870163023471832,96319,0.0003,14,892,144.71,178.89864148,4.4657206535339355,-0.8831065893173218,6853,,
-85.05194091796875,96809,0.07867351174354553,96910,0.0003,14,896,145.05,179.75736021,12.770193099975586,-0.058780692517757416,6875,,
-87.23258972167969,96899,0.0787673145532608,97000,0.0003,,,,,4.595632553100586,0.28489330410957336,,3059.0,4764.231296808079
-85.52775573730469,97310,0.08044395595788956,97411,0.0003,13,900,141.19,175.84773864,7.323543548583984,0.14376318454742432,7055,,
-83.19720458984375,97899,0.08034650981426239,98000,0.0003,,,,,6.685291290283203,0.3293941617012024,,2100.6,3475.1698719983315
-86.81861114501953,98038,0.0818127691745758,98139,0.0003,13,904,142.12,176.667614,7.454768180847168,0.32363438606262207,7193,,
-85.91838836669922,98539,0.08182201534509659,98640,0.0003,13,908,140.51,174.94814238000004,5.5366621017456055,-0.48611098527908325,7212,,
-84.06703186035156,98899,0.08264908939599991,99000,0.0003,,,,,9.412849426269531,0.7008486986160278,,1646.6,2735.5770408291837
-86.37733459472656,99130,0.08143313974142075,99231,0.0003,13,912,137.93,171.47675716,6.733925819396973,0.043570756912231445,7323,,
-88.82867431640625,99682,0.08198250830173492,99783,0.0003,13,916,138.68,173.32988979,7.636608600616455,-0.3985968828201294,7344,,
-89.09121704101562,99899,0.0818638727068901,100000,0.0003,,,,,6.380919456481934,0.20584428310394287,,2120.0,3139.2501369369284
-87.98867797851562,100733,0.08243773132562637,100834,0.0003,13,920,143.05,177.95508774,10.00646686553955,-0.11409071087837219,7492,,
-91.48808288574219,100899,0.08211635798215866,101000,0.0003,,,,,10.45914363861084,0.5990629196166992,,2438.4,3114.663356023195
-90.43560791015625,101393,0.0817648395895958,101494,0.0003,13,924,145.26,179.40909771,6.725990295410156,-0.04262164235115051,7645,,
-90.744140625,101899,0.08407960087060928,102000,0.0003,,,,,14.06201171875,0.4414408504962921,,1354.4,2145.76488123249
-90.37469482421875,102041,0.08433498442173004,102142,0.0003,13,928,146.17,180.34976945000003,6.100213050842285,-0.3076907992362976,7743,,
-93.02595520019531,102477,0.08505821973085403,102578,0.0003,13,932,146.4,179.55614893,15.497041702270508,-0.6380148530006409,7760,,
-92.97463989257812,102899,0.08618456870317459,103000,0.0003,,,,,8.439645767211914,0.2098095417022705,,442.6,468.95402641892395
-93.89488220214844,103623,0.08629532903432846,103724,0.0003,13,936,150.52,183.67315735,10.764200210571289,0.5750049948692322,7827,,
-95.82609558105469,103899,0.08770914375782013,104000,0.0003,,,,,8.330883026123047,-0.09141417592763901,,468.6,496.3583524904363
-94.2170639038086,104808,0.08705034106969833,104909,0.0003,13,940,156.52,189.72209131000002,8.820074081420898,0.25163865089416504,7896,,
-94.99496459960938,104899,0.0872490406036377,105000,0.0003,,,,,6.598272323608398,0.006403610110282898,,1586.8,1928.7288276283907
-98.28213500976562,105860,0.08851597458124161,105961,0.0003,13,944,162.71,197.46208890999998,7.6711602210998535,-0.14313244819641113,8018,,
-97.06867218017578,105899,0.0890258327126503,106000,0.0003,,,,,12.99644947052002,0.2225598692893982,,1937.0,2443.0230045253606
-96.28534698486328,106899,0.09025990217924118,107000,0.0003,,,,,19.8084716796875,0.1773039996623993,,614.6,654.1605855214035
-95.02674102783203,107022,0.09161268174648285,107123,0.0003,13,948,169.77,204.72663254,9.96832275390625,0.23935513198375702,8198,,
-98.89949035644531,107812,0.09400378912687302,107913,0.0003,13,952,173.56,208.49663402000002,6.65214729309082,-0.2906224727630615,8225,,
-98.64037322998047,107899,0.09366711229085922,108000,0.0003,,,,,9.870304107666016,-0.03345634788274765,,253.4,259.3693775333319
-98.93089294433594,108542,0.09281009435653687,108643,0.0003,13,956,177.07,211.95194348,8.768820762634277,-0.19373731315135956,8271,,
-100.55181884765625,108899,0.0939561054110527,109000,0.0003,,,,,6.060285568237305,-0.3798750936985016,,452.0,497.7879772828608
-99.02240753173828,109119,0.09412630647420883,109220,0.0003,13,960,178.47,213.11906241999998,9.880448341369629,-0.0887494832277298,8322,,
-100.64518737792969,109899,0.09407542645931244,110000,0.0003,,,,,10.032349586486816,-0.04959115758538246,,294.0,286.88154067879236
-99.6028823852539,110236,0.0941213071346283,110337,0.0003,13,964,186.19,221.14720523999992,9.993236541748047,-0.5969858169555664,8380,,
-104.30369567871094,110829,0.09538844972848892,110930,0.0003,13,968,187.2,221.36456933999997,10.691068649291992,0.004838034510612488,8402,,
-104.92200469970703,110899,0.09610098600387573,111000,0.0003,,,,,5.912817001342773,-0.17784950137138367,,483.2,577.5304783351137
-103.67630004882812,111362,0.09675239771604538,111463,0.0003,13,972,185.64,218.29661144999997,8.892424583435059,0.06900404393672943,8454,,
-107.60714721679688,111899,0.09817953407764435,112000,0.0003,,,,,7.385225296020508,-0.3707316517829895,,1524.4,1987.0067437723337
-104.2170181274414,112899,0.09933329373598099,113000,0.0003,,,,,7.831268310546875,-0.06860651075839996,,337.8,361.56374566430713
-104.07665252685547,113124,0.09711480140686035,113225,0.0003,13,976,193.43,224.81512257999995,15.401712417602539,0.1789754033088684,8616,,
-110.54754638671875,113858,0.09689293801784515,113959,0.0003,13,980,196.5,228.41148299999998,8.214290618896484,-0.34274476766586304,8642,,
-106.74652099609375,113899,0.09666390717029572,114000,0.0003,,,,,17.30628776550293,-0.29639649391174316,,838.2,1010.5472611793018
-109.5947265625,114747,0.09676188230514526,114848,0.0003,13,984,199.02,230.05750055999997,10.716009140014648,0.09576181322336197,8721,,
-105.63388061523438,114899,0.09823306649923325,115000,0.0003,,,,,8.940625190734863,0.47470057010650635,,495.0,632.551996374187
-108.16632080078125,115807,0.09556815028190613,115908,0.0003,13,988,205.03,237.38592939999998,8.414566993713379,-0.07949744164943695,8788,,
-107.25454711914062,115899,0.09582307189702988,116000,0.0003,,,,,14.852287292480469,-0.06510932743549347,,465.2,567.1607847043011
-107.99899291992188,116847,0.09895379096269608,116948,0.0003,13,992,206.29,237.67984552000004,8.805652618408203,-0.2974599599838257,8853,,
-108.48758697509766,116899,0.0989442691206932,117000,0.0003,,,,,9.035789489746094,0.297733873128891,,456.0,510.24157987714136
-115.30477905273438,117696,0.09948605298995972,117797,0.0003,13,996,208.87,240.47754779,8.8043851852417,-0.4144136905670166,8912,,
-110.99877166748047,117899,0.09896767139434814,118000,0.0003,,,,,9.455360412597656,-0.11832092702388763,,350.0,383.25909743808916
-108.49894714355469,118146,0.09994589537382126,118247,0.0003,13,1000,208.36,239.40221267,10.168975830078125,-0.35101503133773804,8954,,
-112.75031280517578,118747,0.10065113008022308,118848,0.0003,13,1004,207.09,238.05238567999996,8.496313095092773,0.2552914321422577,8976,,
-105.12378692626953,118899,0.1021755263209343,119000,0.0003,,,,,8.615608215332031,-0.03711947053670883,,471.4,509.27080983063314
-111.08110809326172,119504,0.10185947269201279,119605,0.0003,13,1008,209.65,241.17681578000003,7.763548851013184,-0.34369131922721863,9033,,
-111.35175323486328,119899,0.10169804096221924,120000,0.0003,,,,,32.387420654296875,0.15495824813842773,,632.2,844.8102127974896
-109.1439437866211,120552,0.10190917551517487,120653,0.0003,13,1012,214.22,246.03161708999997,13.762065887451172,-0.14517007768154144,9107,,
-110.4486083984375,120899,0.10187321901321411,121000,0.0003,,,,,10.883129119873047,-0.11402781307697296,,648.0,828.140825454631
-114.88993835449219,121288,0.10185056179761887,121389,0.0003,13,1016,216.06,247.67990154999998,6.944821834564209,-0.6013053059577942,9172,,
-112.78950500488281,121899,0.10361707955598831,122000,0.0003,,,,,28.36556625366211,-0.01048809289932251,,576.0,663.4674636513294
-114.82820129394531,122804,0.10222367197275162,122905,0.0003,13,1020,220.71,251.36626887999998,11.253180503845215,-0.6784765720367432,9256,,
-112.74368286132812,122899,0.10235083103179932,123000,0.0003,,,,,10.746538162231445,-0.06283232569694519,,311.0,324.9053874417881
-113.65858459472656,123414,0.10249737650156021,123515,0.0003,13,1024,220.21,251.48054736000003,16.13247299194336,-0.7342589497566223,9301,,
-114.38418579101562,123899,0.10106121003627777,124000,0.0003,,,,,9.343666076660156,-0.2587229907512665,,645.0,740.7008535881956
-110.08351135253906,124264,0.10097727924585342,124365,0.0003,13,1028,222.23,253.55276581,12.649504661560059,-0.09553670883178711,9369,,
-109.00422668457031,124810,0.10112021863460541,124911,0.0003,13,1032,223.33,255.67945449,18.533550262451172,0.2474450170993805,9390,,
-112.7806625366211,124899,0.10079523921012878,125000,0.0003,,,,,10.53715705871582,-0.20617613196372986,,588.4,711.8280485327138
-113.24314880371094,125529,0.10273422300815582,125630,0.0003,13,1036,219.06,250.28342182,11.097386360168457,0.2686699628829956,9451,,
-116.38436889648438,125899,0.1042306125164032,126000,0.0003,,,,,12.685487747192383,0.2197638750076294,,332.2,402.03457220469284
-115.4365234375,126240,0.10402482748031616,126341,0.0003,13,1040,214.32,244.70707293999996,9.206130981445312,-0.04518790543079376,9500,,
-114.96122741699219,126858,0.10180176049470901,126959,0.0003,13,1044,209.98,238.79345582000002,11.501643180847168,-0.12679380178451538,9523,,
-112.56742095947266,126899,0.1018056720495224,127000,0.0003,,,,,13.661138534545898,-0.2880443334579468,,583.0,704.7889002098105
-113.94744110107422,127473,0.10063996911048889,127574,0.0003,13,1048,204.51,232.71838545,17.427186965942383,0.4595230221748352,9582,,
-115.90562438964844,127899,0.10142700374126434,128000,0.0003,,,,,16.249549865722656,-0.062425270676612854,,661.0,778.5003839607128
-114.83861541748047,128552,0.10178140550851822,128653,0.0003,13,1052,207.4,236.62407782999998,9.77265739440918,0.07648499310016632,9657,,
-115.8270263671875,128899,0.10235785692930222,129000,0.0003,,,,,11.087018966674805,0.29245248436927795,,637.0,812.583282871747
-113.44889068603516,128951,0.10280267894268036,129052,0.0003,13,1056,204.09,233.22463735000002,13.928729057312012,0.16472050547599792,9713,,
-117.8778305053711,129551,0.10044609755277634,129652,0.0003,13,1060,204.32,234.32293645,62.26583480834961,0.3160552680492401,9735,,
-115.39515686035156,129899,0.09790833294391632,130000,0.0003,,,,,18.491466522216797,0.39674752950668335,,360.4,415.0699008749754
-112.80780029296875,130251,0.09528163075447083,130352,0.0003,13,1064,200.15,230.45198594000001,17.575292587280273,0.6571676135063171,9785,,
-118.84101104736328,130899,0.09768527001142502,131000,0.0003,,,,,31.01418685913086,-0.5472670793533325,,369.2,427.333550892978
-113.5390625,131118,0.09906793385744095,131219,0.0003,13,1068,202.89,234.09931113999994,13.520853042602539,0.18773679435253143,9840,,
-113.66597747802734,131474,0.1014694795012474,131575,0.0003,13,1072,201.12,233.20533741,8.574941635131836,-0.5140018463134766,9855,,
-114.72502899169922,131899,0.09937416017055511,132000,0.0003,,,,,21.03485870361328,-0.25210198760032654,,1078.4,1479.8555084038787
-116.056640625,132264,0.09801327437162399,132365,0.0003,13,1076,191.4,224.16437608999996,14.09376335144043,0.07418353855609894,9943,,
-113.68885040283203,132550,0.09706243872642517,132651,0.0003,13,1080,186.92,218.96510667,12.425422668457031,0.47113850712776184,9956,,
-114.54924011230469,132899,0.0978643149137497,133000,0.0003,,,,,18.462156295776367,-0.46621280908584595,,288.4,302.6577841313603
-114.33596801757812,133394,0.09727803617715836,133495,0.0003,13,1084,186.47,220.29273142,11.215095520019531,0.19362005591392517,10007,,
-115.67362213134766,133766,0.09853211045265198,133867,0.0003,13,1088,179.59,212.25179783,6.308247089385986,0.1127815693616867,10022,,
-116.20306396484375,133899,0.09969307482242584,134000,0.0003,,,,,8.161772727966309,-0.5084670782089233,,661.0,973.950576967304
-113.3216552734375,134283,0.09504822641611099,134384,0.0003,13,1092,174.36,206.34435518,13.851539611816406,-0.13517270982265472,10082,,
-113.15789031982422,134869,0.0960327535867691,134970,0.0003,13,1096,171.73,204.23674531999998,16.44760513305664,-0.03655005991458893,10103,,
-111.64567565917969,134899,0.09581059217453003,135000,0.0003,,,,,33.47191619873047,0.20108634233474731,,370.4,449.7029570449893
-114.85617065429688,135171,0.09767215698957443,135272,0.0003,13,1100,170.25,203.06838650999995,14.5494384765625,-0.11816779524087906,10143,,
-115.87335968017578,135899,0.09504416584968567,136000,0.0003,,,,,18.090564727783203,-0.03319273516535759,,608.8,827.4178657517634
