train/critic_loss,train/ent_coef,train/ent_coef_loss,time/time_elapsed,train/actor_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
2.740257740020752,0.08298131078481674,-0.21866992115974426,15038,-56.65683364868164,16,2388,0.0003,255064,255165,148.36818340999997,116.92,,
5.072847366333008,0.08310886472463608,-0.385047972202301,15057,-55.315940856933594,16,2392,0.0003,255547,255648,150.14266494,118.55,,
5.402838706970215,0.08325789123773575,0.5773894786834717,,-55.273399353027344,,,0.0003,255899,256000,,,328.6722473446018,250.0
5.856224060058594,0.08321069180965424,-0.16376081109046936,15098,-53.90645217895508,16,2396,0.0003,256134,256235,151.80823912000002,119.54,,
3.7614197731018066,0.08293669670820236,0.48066312074661255,15117,-55.747188568115234,16,2400,0.0003,256634,256735,152.02135206000003,119.75,,
15.637228012084961,0.08381617069244385,0.24335497617721558,,-54.52001953125,,,0.0003,256899,257000,,,357.04917751193136,270.4
3.046351671218872,0.08388722687959671,0.4922615587711334,15158,-57.0986328125,16,2404,0.0003,257187,257288,154.81964828,122.04,,
4.026332378387451,0.08392950892448425,-0.09277009963989258,15177,-56.82579040527344,16,2408,0.0003,257668,257769,155.73280640999997,122.59,,
4.492641925811768,0.08414831757545471,-0.2649743854999542,,-55.75122833251953,,,0.0003,257899,258000,,,400.66947387514665,280.0
3.400660991668701,0.08383461833000183,-0.15465132892131805,15220,-55.930824279785156,16,2412,0.0003,258268,258369,158.11005049000002,124.42,,
2.782946825027466,0.08415362983942032,-0.21541011333465576,15239,-57.01019287109375,16,2416,0.0003,258747,258848,158.06726756,124.21,,
3.2865233421325684,0.08346199244260788,0.13621670007705688,,-56.04302978515625,,,0.0003,258899,259000,,,301.7154866792938,236.2
2.718796968460083,0.08378063142299652,-0.14278054237365723,15277,-57.8014030456543,16,2420,0.0003,259231,259332,158.86636114,124.56,,
4.352583885192871,0.0837559625506401,-0.13349109888076782,15294,-54.637046813964844,16,2424,0.0003,259678,259779,156.7373562,122.95,,
4.594482421875,0.0842609629034996,-0.024318203330039978,,-58.94660568237305,,,0.0003,259899,260000,,,304.4512721296516,237.0
3.465419292449951,0.08352295309305191,-0.7825989723205566,15331,-57.981407165527344,16,2428,0.0003,260134,260235,157.11238715,122.65,,
4.323221206665039,0.0834750309586525,0.7471020221710205,15349,-55.43214416503906,16,2432,0.0003,260577,260678,157.38743934000001,123.03,,
4.9870381355285645,0.0845002755522728,-0.4356180727481842,,-60.77715301513672,,,0.0003,260899,261000,,,325.2266691752011,246.4
4.653961181640625,0.0843166634440422,-1.287856936454773,15386,-60.54130554199219,16,2436,0.0003,261027,261128,157.27527622000002,122.85,,
3.858173370361328,0.08283287286758423,-0.05568408966064453,15404,-54.34566116333008,16,2440,0.0003,261491,261592,156.81159041000004,122.77,,
4.11630916595459,0.08412018418312073,-0.1918715238571167,,-56.00057601928711,,,0.0003,261899,262000,,,300.46131303842776,238.6
5.649548530578613,0.0842304527759552,-0.35150739550590515,15443,-57.79637145996094,16,2444,0.0003,262020,262121,157.09734932,123.01,,
5.870715141296387,0.08341632783412933,-0.0809810608625412,15463,-57.77760314941406,16,2448,0.0003,262530,262631,156.48395279,122.52,,
7.537951469421387,0.08508779108524323,-0.009483963251113892,,-57.58116149902344,,,0.0003,262899,263000,,,330.82829932992024,252.2
5.5840020179748535,0.08468467742204666,-0.2558688223361969,15502,-56.18326950073242,16,2452,0.0003,263031,263132,157.12446521,123.0,,
